return_id,order_id,return_date,return_reason
70678,647276,2024-07-27,Wrong Item Shipped
70679,859883,2024-01-29,Changed Mind
70680,462287,2024-04-19,Wrong Item Shipped
70681,806322,2024-12-03,Wrong Item Shipped
70682,354803,2024-06-22,Size Issue
70683,329497,2024-09-13,Size Issue
70684,130780,2024-01-21,Arrived Damaged
70685,568410,2024-02-10,Wrong Item Shipped
70686,567072,2024-10-07,Size Issue
70687,359525,2024-05-07,Defective Product
70688,958112,2024-11-12,Changed Mind
70689,689238,2024-11-03,Defective Product
70690,750090,2024-06-19,Defective Product
70691,760393,2024-07-08,Defective Product
70692,674580,2024-09-30,Defective Product
70693,53862,2024-06-23,Size Issue
70694,181006,2024-07-15,Size Issue
70695,497924,2024-08-28,Defective Product
70696,172582,2024-09-24,Wrong Item Shipped
70697,305493,2024-02-07,Size Issue
70698,666208,2024-04-04,Defective Product
70699,416931,2024-08-30,Size Issue
70700,265636,2024-05-13,Arrived Damaged
70701,947954,2024-05-28,Changed Mind
70702,237550,2024-12-08,Changed Mind
70703,769923,2024-11-07,Changed Mind
70704,66835,2024-04-04,Defective Product
70705,649547,2024-12-22,Arrived Damaged
70706,143295,2024-09-27,Defective Product
70707,329821,2024-11-01,Changed Mind
70708,227057,2024-07-04,Arrived Damaged
70709,527537,2024-08-08,Wrong Item Shipped
70710,549330,2024-07-20,Changed Mind
70711,142677,2024-05-18,Changed Mind
70712,158171,2024-08-17,Size Issue
70713,791234,2024-07-23,Size Issue
70714,824750,2024-02-26,Arrived Damaged
70715,277519,2024-01-21,Defective Product
70716,500577,2024-10-06,Wrong Item Shipped
70717,503339,2024-05-22,Defective Product
70718,101281,2024-01-26,Defective Product
70719,496865,2024-11-26,Wrong Item Shipped
70720,168536,2024-03-15,Wrong Item Shipped
70721,710788,2024-06-09,Arrived Damaged
70722,584938,2024-08-09,Arrived Damaged
70723,432211,2024-05-04,Size Issue
70724,966463,2024-03-04,Size Issue
70725,911945,2024-12-14,Defective Product
70726,82746,2024-03-31,Size Issue
70727,714586,2024-12-07,Wrong Item Shipped
70728,204998,2024-03-14,Size Issue
70729,901941,2024-06-25,Changed Mind
70730,257897,2024-02-20,Defective Product
70731,151958,2024-10-30,Changed Mind
70732,355964,2024-09-05,Changed Mind
70733,266407,2024-08-08,Defective Product
70734,678326,2024-06-22,Wrong Item Shipped
70735,338501,2024-06-05,Size Issue
70736,131109,2024-07-16,Defective Product
70737,690185,2024-08-12,Defective Product
70738,622623,2024-01-16,Wrong Item Shipped
70739,137982,2024-07-08,Size Issue
70740,575292,2024-12-20,Changed Mind
70741,25965,2024-07-24,Defective Product
70742,951521,2024-08-11,Wrong Item Shipped
70743,503579,2024-05-20,Size Issue
70744,597814,2024-08-07,Wrong Item Shipped
70745,884551,2024-09-23,Size Issue
70746,982360,2024-08-23,Changed Mind
70747,373823,2024-03-13,Size Issue
70748,764359,2024-08-25,Defective Product
70749,675711,2024-12-03,Changed Mind
70750,712729,2024-08-09,Wrong Item Shipped
70751,752934,2024-06-21,Size Issue
70752,24769,2024-12-25,Size Issue
70753,567778,2024-05-20,Arrived Damaged
70754,844800,2024-03-12,Arrived Damaged
70755,428552,2024-05-15,Changed Mind
70756,623043,2024-12-07,Defective Product
70757,787853,2024-08-17,Wrong Item Shipped
70758,494793,2024-10-31,Defective Product
70759,515206,2024-07-16,Changed Mind
70760,568488,2024-06-13,Defective Product
70761,474901,2024-08-04,Defective Product
70762,308415,2024-10-13,Defective Product
70763,158922,2024-06-16,Changed Mind
70764,974576,2024-02-05,Defective Product
70765,170263,2024-07-06,Arrived Damaged
70766,748721,2025-01-02,Defective Product
70767,168924,2024-04-27,Arrived Damaged
70768,999821,2024-01-22,Arrived Damaged
70769,825084,2024-07-03,Wrong Item Shipped
70770,180972,2025-01-01,Wrong Item Shipped
70771,886300,2024-07-21,Arrived Damaged
70772,687538,2024-11-14,Arrived Damaged
70773,200532,2024-06-04,Arrived Damaged
70774,482148,2024-11-16,Defective Product
70775,842175,2024-11-17,Arrived Damaged
70776,312112,2024-06-27,Defective Product
70777,822050,2024-10-05,Size Issue
70778,517013,2024-04-28,Changed Mind
70779,578413,2024-05-10,Wrong Item Shipped
70780,745711,2024-09-10,Size Issue
70781,430747,2024-01-26,Wrong Item Shipped
70782,943050,2024-07-29,Size Issue
70783,514593,2024-07-29,Size Issue
70784,939970,2024-11-02,Size Issue
70785,841587,2024-12-27,Wrong Item Shipped
70786,755980,2024-03-03,Wrong Item Shipped
70787,226065,2024-10-21,Defective Product
70788,740946,2024-09-11,Size Issue
70789,382039,2024-02-20,Wrong Item Shipped
70790,619713,2024-03-20,Arrived Damaged
70791,428590,2024-05-07,Wrong Item Shipped
70792,980835,2024-09-17,Wrong Item Shipped
70793,154947,2024-06-13,Arrived Damaged
70794,788143,2024-07-08,Changed Mind
70795,315381,2024-06-02,Defective Product
70796,7603,2024-04-24,Changed Mind
70797,500610,2024-11-23,Changed Mind
70798,128692,2024-08-14,Arrived Damaged
70799,114204,2024-11-15,Wrong Item Shipped
70800,923650,2024-03-06,Changed Mind
70801,449841,2024-04-23,Changed Mind
70802,87912,2024-02-05,Defective Product
70803,482553,2024-05-24,Changed Mind
70804,196875,2024-03-20,Arrived Damaged
70805,816185,2024-06-20,Defective Product
70806,998244,2024-02-22,Arrived Damaged
70807,411745,2024-04-17,Size Issue
70808,308787,2024-06-29,Size Issue
70809,31799,2024-06-16,Wrong Item Shipped
70810,220737,2024-06-03,Arrived Damaged
70811,505860,2024-03-31,Changed Mind
70812,425389,2024-08-11,Arrived Damaged
70813,377046,2024-03-07,Changed Mind
70814,303563,2024-11-26,Defective Product
70815,375914,2024-09-20,Defective Product
70816,2765,2024-03-09,Size Issue
70817,710942,2024-01-15,Changed Mind
70818,339219,2024-07-14,Size Issue
70819,686962,2024-04-26,Changed Mind
70820,394048,2024-07-26,Changed Mind
70821,371383,2024-02-28,Defective Product
70822,983978,2024-11-08,Size Issue
70823,497656,2024-10-03,Defective Product
70824,594236,2024-12-20,Wrong Item Shipped
70825,140703,2024-06-19,Changed Mind
70826,989269,2024-10-10,Changed Mind
70827,74787,2024-03-20,Arrived Damaged
70828,361744,2024-04-28,Arrived Damaged
70829,93115,2024-06-22,Wrong Item Shipped
70830,291979,2024-06-05,Wrong Item Shipped
70831,77443,2024-08-13,Changed Mind
70832,922422,2024-08-15,Arrived Damaged
70833,665997,2024-06-20,Arrived Damaged
70834,487365,2024-09-17,Defective Product
70835,969712,2024-07-15,Arrived Damaged
70836,853431,2024-12-30,Arrived Damaged
70837,626806,2024-11-03,Wrong Item Shipped
70838,355187,2024-05-29,Changed Mind
70839,102282,2024-12-29,Wrong Item Shipped
70840,143292,2024-03-04,Size Issue
70841,736444,2024-04-16,Changed Mind
70842,380123,2024-07-10,Wrong Item Shipped
70843,212474,2024-11-27,Defective Product
70844,773721,2024-07-15,Wrong Item Shipped
70845,138951,2024-05-21,Wrong Item Shipped
70846,814376,2024-03-20,Wrong Item Shipped
70847,655714,2024-08-23,Size Issue
70848,808745,2024-03-09,Size Issue
70849,911075,2024-10-22,Wrong Item Shipped
70850,666752,2024-04-23,Arrived Damaged
70851,565485,2025-01-05,Arrived Damaged
70852,597491,2024-04-01,Size Issue
70853,714079,2024-10-03,Wrong Item Shipped
70854,951785,2024-05-07,Size Issue
70855,276017,2024-11-08,Size Issue
70856,209232,2024-05-13,Size Issue
70857,664014,2024-05-06,Changed Mind
70858,866057,2024-10-20,Wrong Item Shipped
70859,161914,2024-05-22,Changed Mind
70860,544677,2024-06-02,Changed Mind
70861,216750,2024-02-20,Defective Product
70862,291473,2025-01-11,Changed Mind
70863,413576,2024-02-06,Defective Product
70864,49073,2024-04-30,Arrived Damaged
70865,483425,2024-07-10,Wrong Item Shipped
70866,645056,2024-11-03,Size Issue
70867,277647,2024-10-29,Size Issue
70868,983569,2024-08-12,Defective Product
70869,569296,2024-08-25,Defective Product
70870,167843,2024-02-07,Arrived Damaged
70871,678400,2024-02-06,Wrong Item Shipped
70872,167906,2024-06-01,Size Issue
70873,617250,2024-09-18,Size Issue
70874,4801,2024-06-16,Wrong Item Shipped
70875,292027,2024-05-21,Size Issue
70876,622077,2024-05-07,Arrived Damaged
70877,996309,2024-03-01,Size Issue
70878,642346,2024-06-11,Size Issue
70879,462519,2024-06-24,Wrong Item Shipped
70880,303946,2024-04-30,Size Issue
70881,965487,2024-08-29,Defective Product
70882,286296,2024-02-23,Changed Mind
70883,661869,2024-04-02,Defective Product
70884,6970,2024-04-25,Size Issue
70885,297072,2024-10-31,Arrived Damaged
70886,125475,2024-08-31,Size Issue
70887,987739,2024-02-27,Defective Product
70888,205702,2024-05-27,Arrived Damaged
70889,612005,2024-11-28,Defective Product
70890,33738,2024-11-01,Wrong Item Shipped
70891,586569,2024-06-14,Wrong Item Shipped
70892,303713,2024-04-24,Wrong Item Shipped
70893,505808,2024-03-13,Arrived Damaged
70894,518271,2024-05-24,Arrived Damaged
70895,956424,2024-06-28,Wrong Item Shipped
70896,625144,2024-02-08,Size Issue
70897,792605,2024-10-24,Size Issue
70898,667740,2024-06-20,Changed Mind
70899,302872,2024-06-23,Size Issue
70900,801743,2024-04-10,Changed Mind
70901,858032,2024-10-29,Defective Product
70902,541088,2024-08-07,Wrong Item Shipped
70903,107046,2024-12-06,Arrived Damaged
70904,993468,2024-06-14,Defective Product
70905,74273,2024-09-07,Defective Product
70906,608949,2024-10-16,Size Issue
70907,221875,2024-04-07,Defective Product
70908,650343,2024-01-17,Arrived Damaged
70909,269424,2024-07-31,Changed Mind
70910,528737,2024-12-04,Wrong Item Shipped
70911,108993,2024-02-01,Changed Mind
70912,935790,2025-01-03,Arrived Damaged
70913,387775,2024-02-21,Changed Mind
70914,799045,2024-11-02,Defective Product
70915,680243,2024-03-27,Arrived Damaged
70916,392992,2024-08-16,Size Issue
70917,459353,2024-04-18,Defective Product
70918,563774,2024-02-15,Arrived Damaged
70919,484501,2024-10-14,Size Issue
70920,904944,2024-08-07,Arrived Damaged
70921,76734,2024-04-23,Arrived Damaged
70922,242276,2024-09-22,Changed Mind
70923,704705,2025-01-17,Size Issue
70924,891923,2024-05-06,Size Issue
70925,765337,2024-08-26,Defective Product
70926,443401,2024-10-10,Defective Product
70927,921305,2024-09-01,Defective Product
70928,480417,2024-10-14,Arrived Damaged
70929,857724,2024-05-21,Changed Mind
70930,470795,2024-03-09,Size Issue
70931,654589,2024-04-19,Arrived Damaged
70932,606661,2024-10-24,Size Issue
70933,421530,2024-03-15,Arrived Damaged
70934,516093,2024-10-26,Changed Mind
70935,876936,2024-07-24,Changed Mind
70936,910222,2024-04-17,Arrived Damaged
70937,743202,2024-12-19,Arrived Damaged
70938,275119,2025-01-23,Size Issue
70939,285030,2024-08-13,Size Issue
70940,218024,2025-01-13,Arrived Damaged
70941,890010,2024-06-24,Wrong Item Shipped
70942,380539,2025-01-07,Wrong Item Shipped
70943,592225,2024-01-20,Defective Product
70944,59592,2024-07-02,Changed Mind
70945,198844,2024-03-17,Wrong Item Shipped
70946,800026,2024-06-28,Changed Mind
70947,603955,2024-12-17,Changed Mind
70948,803491,2024-08-06,Defective Product
70949,852748,2024-06-17,Arrived Damaged
70950,144435,2024-02-28,Wrong Item Shipped
70951,133628,2024-03-14,Size Issue
70952,234396,2024-08-22,Size Issue
70953,826234,2024-08-11,Defective Product
70954,933887,2024-08-29,Size Issue
70955,548217,2024-09-05,Arrived Damaged
70956,457811,2024-11-25,Size Issue
70957,903178,2024-08-15,Defective Product
70958,726364,2024-12-08,Arrived Damaged
70959,326650,2024-11-01,Wrong Item Shipped
70960,744430,2024-12-11,Wrong Item Shipped
70961,73075,2024-02-04,Size Issue
70962,427610,2024-08-03,Defective Product
70963,646822,2024-12-29,Defective Product
70964,993184,2024-10-26,Defective Product
70965,706621,2024-06-05,Changed Mind
70966,962240,2024-03-01,Defective Product
70967,809602,2024-05-14,Size Issue
70968,549324,2024-11-05,Size Issue
70969,390409,2024-04-02,Size Issue
70970,37013,2025-01-27,Arrived Damaged
70971,657691,2024-02-10,Defective Product
70972,560047,2024-04-14,Changed Mind
70973,1412,2024-11-28,Size Issue
70974,985943,2024-10-18,Wrong Item Shipped
70975,67872,2024-07-24,Changed Mind
70976,456393,2024-03-10,Arrived Damaged
70977,292230,2024-04-28,Defective Product
70978,747351,2024-03-11,Defective Product
70979,527210,2024-03-15,Changed Mind
70980,20295,2024-09-27,Changed Mind
70981,934572,2024-04-07,Changed Mind
70982,419009,2024-11-15,Defective Product
70983,706197,2024-06-11,Arrived Damaged
70984,80235,2024-06-11,Changed Mind
70985,560093,2025-01-14,Wrong Item Shipped
70986,92345,2024-08-27,Wrong Item Shipped
70987,508624,2024-06-14,Arrived Damaged
70988,97828,2024-12-30,Defective Product
70989,711307,2024-09-25,Defective Product
70990,351847,2024-05-09,Defective Product
70991,821504,2024-04-20,Size Issue
70992,298748,2024-06-25,Wrong Item Shipped
70993,517324,2024-10-21,Size Issue
70994,229425,2024-07-03,Changed Mind
70995,773960,2024-03-05,Arrived Damaged
70996,117528,2024-10-08,Arrived Damaged
70997,119302,2024-08-22,Defective Product
70998,841005,2024-08-22,Size Issue
70999,279129,2024-11-26,Defective Product
71000,972530,2024-02-03,Size Issue
71001,307228,2024-01-30,Size Issue
71002,463062,2024-06-22,Defective Product
71003,482981,2024-08-15,Arrived Damaged
71004,381325,2024-11-10,Arrived Damaged
71005,113796,2024-05-30,Arrived Damaged
71006,608126,2024-11-06,Defective Product
71007,132744,2024-10-25,Arrived Damaged
71008,710405,2024-10-13,Wrong Item Shipped
71009,352324,2024-08-16,Wrong Item Shipped
71010,268683,2024-08-28,Wrong Item Shipped
71011,576472,2024-07-18,Defective Product
71012,433020,2024-11-02,Changed Mind
71013,622568,2024-10-08,Changed Mind
71014,318242,2024-11-21,Size Issue
71015,603547,2024-01-23,Wrong Item Shipped
71016,355619,2024-08-08,Wrong Item Shipped
71017,927054,2024-04-25,Defective Product
71018,410528,2024-05-25,Size Issue
71019,824850,2025-01-07,Wrong Item Shipped
71020,429528,2024-07-20,Size Issue
71021,231451,2024-02-25,Changed Mind
71022,693506,2024-04-19,Wrong Item Shipped
71023,831805,2024-11-25,Defective Product
71024,246911,2024-02-04,Defective Product
71025,735369,2024-10-13,Defective Product
71026,744035,2024-06-15,Defective Product
71027,769865,2024-10-27,Arrived Damaged
71028,15335,2024-08-09,Defective Product
71029,441403,2024-05-08,Defective Product
71030,678273,2024-02-03,Defective Product
71031,92820,2024-07-24,Defective Product
71032,312554,2024-07-13,Arrived Damaged
71033,446372,2025-01-04,Size Issue
71034,425133,2024-01-07,Arrived Damaged
71035,224099,2024-07-07,Wrong Item Shipped
71036,92488,2024-07-03,Defective Product
71037,414668,2024-04-13,Wrong Item Shipped
71038,489490,2024-08-03,Defective Product
71039,145305,2024-09-29,Changed Mind
71040,104288,2024-09-17,Changed Mind
71041,224893,2024-01-27,Defective Product
71042,71116,2024-12-24,Arrived Damaged
71043,601517,2024-12-18,Arrived Damaged
71044,989575,2024-01-14,Size Issue
71045,613483,2024-04-23,Arrived Damaged
71046,44969,2024-01-30,Changed Mind
71047,768761,2024-06-21,Wrong Item Shipped
71048,886422,2025-01-24,Arrived Damaged
71049,270550,2024-11-05,Size Issue
71050,167403,2024-11-13,Size Issue
71051,116733,2024-07-12,Arrived Damaged
71052,378008,2024-10-25,Changed Mind
71053,149991,2024-03-10,Size Issue
71054,760812,2024-12-12,Size Issue
71055,925827,2024-10-31,Arrived Damaged
71056,733978,2024-04-17,Arrived Damaged
71057,740773,2024-08-26,Wrong Item Shipped
71058,914086,2025-01-24,Changed Mind
71059,646425,2024-09-16,Changed Mind
71060,53444,2024-05-10,Size Issue
71061,22329,2024-12-19,Defective Product
71062,809933,2024-01-17,Changed Mind
71063,213294,2024-08-28,Wrong Item Shipped
71064,749315,2024-04-10,Size Issue
71065,482551,2024-09-11,Defective Product
71066,806119,2024-06-23,Changed Mind
71067,776197,2024-03-10,Arrived Damaged
71068,925484,2024-05-25,Defective Product
71069,904332,2024-12-27,Defective Product
71070,786479,2024-05-09,Wrong Item Shipped
71071,346154,2024-11-01,Changed Mind
71072,520987,2024-07-19,Changed Mind
71073,306074,2024-10-03,Defective Product
71074,776309,2024-08-31,Arrived Damaged
71075,879745,2024-11-11,Arrived Damaged
71076,36564,2024-06-07,Defective Product
71077,896517,2024-12-22,Defective Product
71078,211929,2024-01-27,Arrived Damaged
71079,638313,2024-04-02,Wrong Item Shipped
71080,38024,2024-11-16,Size Issue
71081,362336,2024-02-18,Defective Product
71082,366143,2024-11-22,Arrived Damaged
71083,541806,2024-05-14,Size Issue
71084,52829,2024-01-06,Arrived Damaged
71085,857843,2024-06-04,Defective Product
71086,929911,2024-08-02,Changed Mind
71087,423417,2024-02-15,Arrived Damaged
71088,91229,2024-03-08,Arrived Damaged
71089,302166,2024-10-04,Changed Mind
71090,826154,2024-01-24,Wrong Item Shipped
71091,901900,2024-01-25,Size Issue
71092,123482,2024-05-04,Arrived Damaged
71093,177947,2024-10-04,Size Issue
71094,590536,2024-01-30,Changed Mind
71095,125129,2024-05-30,Wrong Item Shipped
71096,34026,2024-06-26,Defective Product
71097,230959,2025-01-06,Wrong Item Shipped
71098,288937,2024-09-16,Arrived Damaged
71099,271584,2024-03-24,Changed Mind
71100,330324,2024-12-07,Changed Mind
71101,260949,2025-01-05,Defective Product
71102,998109,2024-05-10,Changed Mind
71103,809371,2024-04-15,Arrived Damaged
71104,73246,2024-09-09,Defective Product
71105,48403,2024-08-31,Changed Mind
71106,550986,2024-05-03,Size Issue
71107,885796,2024-11-17,Wrong Item Shipped
71108,618963,2024-06-06,Changed Mind
71109,469232,2024-03-25,Arrived Damaged
71110,85869,2024-11-21,Size Issue
71111,298639,2024-01-27,Changed Mind
71112,674681,2024-04-30,Size Issue
71113,634396,2024-02-16,Defective Product
71114,974731,2024-04-28,Size Issue
71115,514179,2024-09-21,Defective Product
71116,520621,2024-06-21,Defective Product
71117,23878,2024-04-24,Size Issue
71118,136518,2025-01-22,Wrong Item Shipped
71119,726480,2024-01-24,Arrived Damaged
71120,482020,2024-04-19,Defective Product
71121,119242,2024-11-09,Changed Mind
71122,246750,2025-01-10,Changed Mind
71123,114839,2024-04-25,Wrong Item Shipped
71124,685023,2024-01-27,Wrong Item Shipped
71125,380440,2024-12-16,Defective Product
71126,526691,2024-12-13,Changed Mind
71127,20258,2025-01-05,Wrong Item Shipped
71128,977666,2024-09-06,Size Issue
71129,487493,2024-04-01,Changed Mind
71130,582807,2024-09-19,Size Issue
71131,759762,2025-01-12,Wrong Item Shipped
71132,591926,2024-03-29,Arrived Damaged
71133,403742,2024-07-28,Changed Mind
71134,609707,2024-07-05,Changed Mind
71135,529069,2024-09-21,Changed Mind
71136,769258,2024-02-22,Changed Mind
71137,578332,2024-06-01,Size Issue
71138,520055,2024-02-07,Wrong Item Shipped
71139,978459,2024-06-21,Size Issue
71140,33312,2024-09-15,Size Issue
71141,916261,2024-12-19,Defective Product
71142,445925,2024-09-16,Defective Product
71143,88088,2024-01-14,Wrong Item Shipped
71144,570132,2024-08-12,Changed Mind
71145,931734,2024-07-22,Size Issue
71146,419932,2024-04-14,Size Issue
71147,281267,2024-08-17,Changed Mind
71148,672504,2024-02-28,Defective Product
71149,96859,2024-10-13,Defective Product
71150,484591,2024-01-26,Size Issue
71151,415387,2024-02-11,Arrived Damaged
